Timestamp,CPU_Usage_%,RAM_Usage_%,Wifi_TX_Mbps,Wifi_RX_Mbps
2025-12-31 20:10:55.212,0.6,7.8,0.10,0.05
2025-12-31 20:10:56.214,0.2,7.8,0.10,0.05
2025-12-31 20:10:57.216,0.2,7.8,0.10,0.05
2025-12-31 20:10:58.217,0.2,7.8,0.10,0.05
2025-12-31 20:10:59.218,0.2,7.8,0.09,0.05
2025-12-31 20:11:00.220,0.1,7.8,0.09,0.05
2025-12-31 20:11:01.222,0.2,7.8,0.10,0.05
2025-12-31 20:11:02.223,0.2,7.8,0.10,0.05
2025-12-31 20:11:03.224,0.0,7.8,0.09,0.05
2025-12-31 20:11:04.226,0.1,7.8,0.09,0.05
2025-12-31 20:11:05.227,0.1,7.8,0.09,0.05
2025-12-31 20:11:06.229,0.1,7.8,0.10,0.05
2025-12-31 20:11:07.231,0.1,7.8,0.10,0.05
2025-12-31 20:11:08.232,0.2,7.8,0.10,0.05
2025-12-31 20:11:09.234,0.1,7.8,0.10,0.05
2025-12-31 20:11:10.235,0.2,7.8,0.10,0.05
2025-12-31 20:11:11.237,0.1,7.8,0.10,0.05
2025-12-31 20:11:12.239,0.1,7.8,0.10,0.05
2025-12-31 20:11:13.240,0.0,7.8,0.10,0.05
2025-12-31 20:11:14.241,0.1,7.8,0.10,0.05
2025-12-31 20:11:15.243,0.0,7.8,0.09,0.05
2025-12-31 20:11:16.244,0.1,7.8,0.10,0.05
2025-12-31 20:11:17.245,0.1,7.8,0.09,0.05
2025-12-31 20:11:18.247,0.1,7.8,0.10,0.05
2025-12-31 20:11:19.248,0.0,7.8,0.09,0.05
2025-12-31 20:11:20.250,0.0,7.8,0.10,0.05
2025-12-31 20:11:21.251,0.2,7.8,0.10,0.05
2025-12-31 20:11:22.253,0.1,7.8,0.10,0.05
2025-12-31 20:11:23.254,0.1,7.8,0.10,0.05
2025-12-31 20:11:24.256,0.1,7.8,0.10,0.05
2025-12-31 20:11:25.257,0.0,7.8,0.10,0.05
2025-12-31 20:11:26.259,0.0,7.8,0.10,0.05
2025-12-31 20:11:27.261,0.1,7.8,0.10,0.05
2025-12-31 20:11:28.262,0.0,7.8,0.10,0.05
2025-12-31 20:11:29.263,0.1,7.8,0.10,0.05
2025-12-31 20:11:30.265,0.2,7.8,0.10,0.05
2025-12-31 20:11:31.266,0.0,7.8,0.10,0.05
2025-12-31 20:11:32.268,0.2,7.8,0.10,0.05
2025-12-31 20:11:33.270,0.0,7.8,0.09,0.05
2025-12-31 20:11:34.271,0.0,7.8,0.09,0.05
2025-12-31 20:11:35.272,0.0,7.8,0.09,0.05
2025-12-31 20:11:36.274,0.1,7.8,0.09,0.05
2025-12-31 20:11:37.275,0.0,7.8,0.10,0.05
2025-12-31 20:11:38.277,0.1,7.8,0.10,0.05
2025-12-31 20:11:39.279,0.0,7.8,0.09,0.05
2025-12-31 20:11:40.281,0.1,7.8,0.10,0.05
2025-12-31 20:11:41.282,0.1,7.8,0.10,0.05
2025-12-31 20:11:42.284,0.0,7.8,0.10,0.05
2025-12-31 20:11:43.285,0.0,7.8,0.10,0.05
2025-12-31 20:11:44.286,0.0,7.8,0.10,0.05
2025-12-31 20:11:45.287,0.2,7.8,0.10,0.05
2025-12-31 20:11:46.289,0.0,7.8,0.10,0.05
2025-12-31 20:11:47.291,0.2,7.8,0.10,0.05
2025-12-31 20:11:48.293,0.2,7.8,0.10,0.05
2025-12-31 20:11:49.294,0.0,7.8,0.10,0.05
2025-12-31 20:11:50.296,0.1,7.8,0.10,0.05
2025-12-31 20:11:51.298,0.0,7.8,0.10,0.05
2025-12-31 20:11:52.300,0.1,7.8,0.10,0.05
2025-12-31 20:11:53.301,0.1,7.8,0.09,0.05
2025-12-31 20:11:54.303,0.2,7.8,0.10,0.05
2025-12-31 20:11:55.304,0.0,7.8,0.09,0.05
2025-12-31 20:11:56.306,0.1,7.8,0.09,0.05
2025-12-31 20:11:57.308,0.0,7.8,0.10,0.05
2025-12-31 20:11:58.309,0.1,7.8,0.10,0.05
2025-12-31 20:11:59.310,0.0,7.8,0.10,0.05
2025-12-31 20:12:00.312,0.0,7.8,0.10,0.05
2025-12-31 20:12:01.313,0.1,7.8,0.10,0.05
2025-12-31 20:12:02.316,0.1,7.8,0.10,0.05
2025-12-31 20:12:03.317,0.0,7.8,0.10,0.05
2025-12-31 20:12:04.319,0.1,7.8,0.10,0.05
2025-12-31 20:12:05.321,0.1,7.8,0.10,0.05
2025-12-31 20:12:06.322,0.1,7.8,0.09,0.05
2025-12-31 20:12:07.324,0.0,7.8,0.10,0.05
2025-12-31 20:12:08.325,0.1,7.8,0.09,0.05
2025-12-31 20:12:09.326,0.1,7.8,0.10,0.05
2025-12-31 20:12:10.328,0.0,7.8,0.10,0.05
2025-12-31 20:12:11.329,0.0,7.8,0.10,0.05
2025-12-31 20:12:12.331,0.0,7.8,0.10,0.05
2025-12-31 20:12:13.333,0.1,7.8,0.09,0.05
2025-12-31 20:12:14.334,0.1,7.8,0.10,0.05
2025-12-31 20:12:15.336,0.0,7.8,0.10,0.05
2025-12-31 20:12:16.338,0.1,7.8,0.09,0.05
2025-12-31 20:12:17.340,0.2,7.8,0.09,0.05
2025-12-31 20:12:18.341,0.1,7.8,0.10,0.05
2025-12-31 20:12:19.343,0.2,7.8,0.09,0.05
2025-12-31 20:12:20.345,0.2,7.8,0.09,0.05
2025-12-31 20:12:21.348,0.2,7.8,0.12,0.06
2025-12-31 20:12:22.348,0.0,7.8,0.10,0.05
2025-12-31 20:12:23.349,0.2,7.8,0.10,0.05
2025-12-31 20:12:24.350,0.1,7.8,0.10,0.05
2025-12-31 20:12:25.351,0.2,7.8,0.11,0.05
2025-12-31 20:12:26.352,0.2,7.8,0.10,0.05
2025-12-31 20:12:27.353,0.1,7.8,0.09,0.05
2025-12-31 20:12:28.354,0.2,7.8,0.10,0.05
2025-12-31 20:12:29.355,0.2,7.8,0.09,0.05
2025-12-31 20:12:30.357,0.1,7.8,0.09,0.05
2025-12-31 20:12:31.359,0.2,7.8,0.10,0.05
2025-12-31 20:12:32.360,0.2,7.8,0.09,0.04
2025-12-31 20:12:33.362,0.3,7.8,0.10,0.05
2025-12-31 20:12:34.363,0.2,7.8,0.10,0.05
2025-12-31 20:12:35.364,0.2,7.8,0.10,0.05
2025-12-31 20:12:36.365,0.1,7.8,0.10,0.05
2025-12-31 20:12:37.367,0.1,7.8,0.10,0.06
2025-12-31 20:12:38.368,0.3,7.8,0.10,0.05
2025-12-31 20:12:39.369,0.2,7.8,0.10,0.05
2025-12-31 20:12:40.370,0.2,7.8,0.10,0.05
2025-12-31 20:12:41.371,0.6,7.8,0.10,0.05
2025-12-31 20:12:42.372,0.2,7.8,0.09,0.05
2025-12-31 20:12:43.374,0.5,7.8,0.10,0.05
2025-12-31 20:12:44.375,0.3,7.8,0.10,0.05
2025-12-31 20:12:45.377,0.4,7.8,0.10,0.05
2025-12-31 20:12:46.378,0.3,7.8,0.09,0.05
2025-12-31 20:12:47.379,0.4,7.8,0.10,0.05
2025-12-31 20:12:48.381,0.3,7.8,0.10,0.05
2025-12-31 20:12:49.383,0.1,7.8,0.09,0.05
2025-12-31 20:12:50.385,0.2,7.8,0.10,0.05
2025-12-31 20:12:51.387,0.3,7.8,0.10,0.05
2025-12-31 20:12:52.388,0.2,7.8,0.10,0.05
2025-12-31 20:12:53.390,0.2,7.8,0.09,0.05
2025-12-31 20:12:54.392,0.3,7.8,0.10,0.05
2025-12-31 20:12:55.393,0.2,7.8,0.09,0.05
2025-12-31 20:12:56.395,0.3,7.8,0.10,0.05
2025-12-31 20:12:57.397,0.4,7.8,0.09,0.05
2025-12-31 20:12:58.398,0.3,7.8,0.10,0.05
2025-12-31 20:12:59.400,0.3,7.8,0.09,0.05
2025-12-31 20:13:00.401,0.3,7.8,0.09,0.05
2025-12-31 20:13:01.403,0.2,7.8,0.10,0.05
2025-12-31 20:13:02.405,0.1,7.8,0.10,0.05
2025-12-31 20:13:03.407,0.1,7.8,0.10,0.05
2025-12-31 20:13:04.408,0.1,7.8,0.10,0.05
2025-12-31 20:13:05.409,0.0,7.8,0.09,0.05
2025-12-31 20:13:06.410,0.1,7.8,0.10,0.05
2025-12-31 20:13:07.411,0.1,7.8,0.10,0.05
2025-12-31 20:13:08.413,0.0,7.8,0.10,0.05
2025-12-31 20:13:09.414,0.1,7.8,0.09,0.05
2025-12-31 20:13:10.416,0.1,7.8,0.10,0.05
2025-12-31 20:13:11.417,0.2,7.8,0.10,0.05
2025-12-31 20:13:12.418,0.1,7.8,0.10,0.05
2025-12-31 20:13:13.421,0.1,7.8,0.10,0.05
2025-12-31 20:13:14.422,0.2,7.8,0.10,0.05
2025-12-31 20:13:15.423,0.1,7.8,0.10,0.05
2025-12-31 20:13:16.425,0.1,7.8,0.10,0.05
2025-12-31 20:13:17.426,0.1,7.8,0.09,0.05
2025-12-31 20:13:18.428,0.1,7.8,0.10,0.05
2025-12-31 20:13:19.429,0.1,7.8,0.10,0.05
2025-12-31 20:13:20.430,0.0,7.8,0.09,0.05
2025-12-31 20:13:21.431,0.2,7.8,0.10,0.05
2025-12-31 20:13:22.433,0.0,7.8,0.10,0.05
2025-12-31 20:13:23.435,0.2,7.8,0.10,0.05
2025-12-31 20:13:24.437,0.1,7.8,0.10,0.05
2025-12-31 20:13:25.438,0.1,7.8,0.10,0.05
2025-12-31 20:13:26.440,0.1,7.8,0.10,0.05
2025-12-31 20:13:27.442,0.0,7.8,0.10,0.05
2025-12-31 20:13:28.444,0.1,7.8,0.10,0.05
2025-12-31 20:13:29.446,0.1,7.8,0.10,0.05
2025-12-31 20:13:30.448,0.0,7.8,0.10,0.05
2025-12-31 20:13:31.449,0.0,7.8,0.10,0.05
2025-12-31 20:13:32.450,0.1,7.8,0.10,0.05
2025-12-31 20:13:33.451,0.1,7.8,0.09,0.05
2025-12-31 20:13:34.453,0.1,7.8,0.10,0.05
2025-12-31 20:13:35.454,0.1,7.8,0.09,0.05
2025-12-31 20:13:36.456,0.0,7.8,0.10,0.05
2025-12-31 20:13:37.458,0.1,7.8,0.09,0.05
2025-12-31 20:13:38.460,0.1,7.8,0.09,0.05
2025-12-31 20:13:39.461,0.0,7.8,0.10,0.05
2025-12-31 20:13:40.462,0.0,7.8,0.10,0.05
2025-12-31 20:13:41.463,0.1,7.8,0.10,0.05
2025-12-31 20:13:42.464,0.0,7.8,0.10,0.05
2025-12-31 20:13:43.466,0.2,7.8,0.10,0.05
2025-12-31 20:13:44.468,0.1,7.8,0.09,0.05
2025-12-31 20:13:45.469,0.0,7.8,0.09,0.05
2025-12-31 20:13:46.470,0.0,7.8,0.10,0.05
2025-12-31 20:13:47.471,0.1,7.8,0.09,0.05
2025-12-31 20:13:48.472,0.0,7.8,0.09,0.05
2025-12-31 20:13:49.474,0.1,7.8,0.10,0.05
2025-12-31 20:13:50.475,0.1,7.8,0.09,0.05
2025-12-31 20:13:51.476,0.0,7.8,0.10,0.05
2025-12-31 20:13:52.478,0.0,7.8,0.10,0.05
2025-12-31 20:13:53.479,0.1,7.8,0.10,0.05
2025-12-31 20:13:54.481,0.0,7.8,0.10,0.05
2025-12-31 20:13:55.482,0.0,7.8,0.10,0.05
2025-12-31 20:13:56.484,0.1,7.8,0.09,0.05
2025-12-31 20:13:57.486,0.0,7.8,0.10,0.05
2025-12-31 20:13:58.487,0.0,7.8,0.09,0.05
2025-12-31 20:13:59.489,0.2,7.8,0.10,0.05
2025-12-31 20:14:00.490,0.0,7.8,0.09,0.05
2025-12-31 20:14:01.492,0.1,7.8,0.10,0.05
2025-12-31 20:14:02.493,0.0,7.8,0.10,0.05
2025-12-31 20:14:03.495,0.0,7.8,0.10,0.05
2025-12-31 20:14:04.496,0.1,7.8,0.10,0.06
2025-12-31 20:14:05.497,0.1,7.8,0.10,0.06
2025-12-31 20:14:06.499,0.2,7.8,0.09,0.05
2025-12-31 20:14:07.500,0.1,7.8,0.10,0.06
2025-12-31 20:14:08.502,0.0,7.8,0.09,0.05
2025-12-31 20:14:09.503,0.2,7.8,0.10,0.06
2025-12-31 20:14:10.505,0.1,7.8,0.10,0.06
2025-12-31 20:14:11.506,0.0,7.8,0.10,0.05
2025-12-31 20:14:12.507,0.1,7.8,0.10,0.06
2025-12-31 20:14:13.509,0.0,7.8,0.10,0.05
2025-12-31 20:14:14.511,0.2,7.8,0.09,0.05
2025-12-31 20:14:15.512,0.0,7.8,0.10,0.06
2025-12-31 20:14:16.514,0.0,7.8,0.09,0.05
2025-12-31 20:14:17.515,0.2,7.8,0.10,0.05
2025-12-31 20:14:18.517,0.0,7.8,0.09,0.05
2025-12-31 20:14:19.518,0.0,7.8,0.10,0.05
2025-12-31 20:14:20.520,0.2,7.8,0.09,0.05
2025-12-31 20:14:21.521,0.2,7.8,0.10,0.05
2025-12-31 20:14:22.523,0.1,7.8,0.10,0.05
2025-12-31 20:14:23.526,0.2,7.8,0.10,0.05
2025-12-31 20:14:24.527,0.2,7.8,0.10,0.05
2025-12-31 20:14:25.530,0.0,7.8,0.11,0.05
2025-12-31 20:14:26.531,0.2,7.8,0.09,0.05
2025-12-31 20:14:27.532,0.1,7.8,0.09,0.05
2025-12-31 20:14:28.534,0.1,7.8,0.10,0.05
2025-12-31 20:14:29.536,0.2,7.8,0.09,0.05
2025-12-31 20:14:30.537,0.2,7.8,0.10,0.05
2025-12-31 20:14:31.540,0.1,7.8,0.09,0.05
2025-12-31 20:14:32.542,0.2,7.8,0.10,0.05
2025-12-31 20:14:33.544,0.2,7.8,0.09,0.05
2025-12-31 20:14:34.545,0.1,7.8,0.10,0.05
2025-12-31 20:14:35.546,0.2,7.8,0.10,0.05
2025-12-31 20:14:36.548,0.1,7.8,0.09,0.05
2025-12-31 20:14:37.550,0.2,7.8,0.09,0.05
2025-12-31 20:14:38.551,0.2,7.8,0.10,0.05
2025-12-31 20:14:39.553,0.3,7.8,0.09,0.05
2025-12-31 20:14:40.554,0.2,7.8,0.09,0.05
2025-12-31 20:14:41.556,0.3,7.8,0.09,0.05
2025-12-31 20:14:42.558,0.2,7.8,0.10,0.05
2025-12-31 20:14:43.560,0.3,7.8,0.09,0.05
2025-12-31 20:14:44.561,0.2,7.8,0.09,0.05
2025-12-31 20:14:45.563,0.6,7.8,0.09,0.05
2025-12-31 20:14:46.564,0.4,7.8,0.09,0.05
2025-12-31 20:14:47.566,0.7,7.8,0.09,0.05
2025-12-31 20:14:48.568,0.2,7.8,0.10,0.05
2025-12-31 20:14:49.569,0.3,7.8,0.09,0.05
2025-12-31 20:14:50.571,0.2,7.8,0.10,0.05
2025-12-31 20:14:51.573,0.2,7.8,0.10,0.05
2025-12-31 20:14:52.575,0.2,7.8,0.10,0.05
2025-12-31 20:14:53.576,0.3,7.8,0.09,0.05
2025-12-31 20:14:54.578,0.2,7.8,0.09,0.05
2025-12-31 20:14:55.580,0.3,7.8,0.10,0.05
2025-12-31 20:14:56.581,0.2,7.8,0.10,0.05
2025-12-31 20:14:57.584,0.3,7.8,0.10,0.05
2025-12-31 20:14:58.585,0.2,7.8,0.09,0.05
2025-12-31 20:14:59.587,0.3,7.8,0.09,0.05
2025-12-31 20:15:00.589,0.4,7.8,0.10,0.05
2025-12-31 20:15:01.590,0.2,7.8,0.09,0.05
2025-12-31 20:15:02.592,0.2,7.8,0.10,0.05
2025-12-31 20:15:03.594,0.2,7.8,0.10,0.05
2025-12-31 20:15:04.596,0.1,7.8,0.09,0.06
2025-12-31 20:15:05.597,0.0,7.8,0.09,0.07
2025-12-31 20:15:06.599,0.1,7.8,0.10,0.06
2025-12-31 20:15:07.600,0.0,7.8,0.09,0.05
2025-12-31 20:15:08.601,0.1,7.8,0.10,0.06
2025-12-31 20:15:09.603,0.1,7.8,0.09,0.05
2025-12-31 20:15:10.605,0.1,7.8,0.10,0.06
2025-12-31 20:15:11.606,0.2,7.8,0.09,0.05
2025-12-31 20:15:12.608,0.0,7.8,0.10,0.06
2025-12-31 20:15:13.610,0.2,7.8,0.09,0.05
2025-12-31 20:15:14.612,0.2,7.8,0.09,0.05
2025-12-31 20:15:15.613,0.2,7.8,0.10,0.05
2025-12-31 20:15:16.615,0.2,7.8,0.10,0.05
2025-12-31 20:15:17.615,0.0,7.8,0.09,0.05
2025-12-31 20:15:18.616,0.0,7.8,0.09,0.05
2025-12-31 20:15:19.618,0.1,7.8,0.10,0.05
2025-12-31 20:15:20.619,0.1,7.8,0.10,0.05
2025-12-31 20:15:21.621,0.1,7.8,0.09,0.05
2025-12-31 20:15:22.622,0.0,7.8,0.10,0.05
2025-12-31 20:15:23.624,0.1,7.8,0.09,0.05
2025-12-31 20:15:24.625,0.0,7.8,0.09,0.05
2025-12-31 20:15:25.626,0.1,7.8,0.10,0.05
2025-12-31 20:15:26.627,0.1,7.8,0.09,0.05
2025-12-31 20:15:27.629,0.0,7.8,0.10,0.05
2025-12-31 20:15:28.630,0.1,7.8,0.09,0.05
2025-12-31 20:15:29.632,0.0,7.8,0.10,0.05
2025-12-31 20:15:30.634,0.0,7.8,0.10,0.05
2025-12-31 20:15:31.636,0.1,7.8,0.10,0.05
2025-12-31 20:15:32.638,0.0,7.8,0.10,0.05
2025-12-31 20:15:33.639,0.1,7.8,0.10,0.05
2025-12-31 20:15:34.641,0.0,7.8,0.09,0.05
2025-12-31 20:15:35.642,0.1,7.8,0.10,0.05
2025-12-31 20:15:36.643,0.0,7.8,0.09,0.05
2025-12-31 20:15:37.645,0.0,7.8,0.10,0.05
2025-12-31 20:15:38.647,0.1,7.8,0.09,0.05
2025-12-31 20:15:39.649,0.0,7.8,0.09,0.05
2025-12-31 20:15:40.651,0.0,7.8,0.10,0.05
2025-12-31 20:15:41.653,0.2,7.8,0.10,0.05
2025-12-31 20:15:42.654,0.1,7.8,0.10,0.05
2025-12-31 20:15:43.656,0.0,7.8,0.09,0.05
2025-12-31 20:15:44.657,0.2,7.8,0.09,0.05
2025-12-31 20:15:45.659,0.0,7.8,0.10,0.05
2025-12-31 20:15:46.660,0.2,7.8,0.09,0.05
2025-12-31 20:15:47.662,0.0,7.8,0.09,0.05
2025-12-31 20:15:48.664,0.0,7.8,0.09,0.05
2025-12-31 20:15:49.665,0.1,7.8,0.10,0.05
2025-12-31 20:15:50.667,0.1,7.8,0.09,0.05
2025-12-31 20:15:51.668,0.1,7.8,0.09,0.05
2025-12-31 20:15:52.669,0.0,7.8,0.10,0.05
2025-12-31 20:15:53.671,0.2,7.8,0.09,0.05
2025-12-31 20:15:54.672,0.0,7.8,0.09,0.05
2025-12-31 20:15:55.674,0.1,7.8,0.10,0.05
2025-12-31 20:15:56.675,0.2,7.8,0.10,0.05
2025-12-31 20:15:57.676,0.0,7.8,0.09,0.05
2025-12-31 20:15:58.677,0.0,7.8,0.10,0.05
2025-12-31 20:15:59.678,0.1,7.8,0.10,0.05
2025-12-31 20:16:00.680,0.1,7.8,0.09,0.05
2025-12-31 20:16:01.682,0.0,7.8,0.09,0.05
2025-12-31 20:16:02.683,0.2,7.8,0.10,0.06
2025-12-31 20:16:03.685,0.0,7.8,0.10,0.05
2025-12-31 20:16:04.686,0.0,7.8,0.09,0.05
2025-12-31 20:16:05.687,0.1,7.8,0.10,0.05
2025-12-31 20:16:06.689,0.0,7.8,0.09,0.05
2025-12-31 20:16:07.690,0.1,7.8,0.09,0.05
2025-12-31 20:16:08.692,0.1,7.8,0.09,0.05
2025-12-31 20:16:09.694,0.1,7.8,0.09,0.05
2025-12-31 20:16:10.696,0.1,7.8,0.09,0.05
2025-12-31 20:16:11.697,0.0,7.8,0.09,0.05
2025-12-31 20:16:12.699,0.1,7.8,0.10,0.05
2025-12-31 20:16:13.700,0.1,7.8,0.10,0.05
2025-12-31 20:16:14.702,0.2,7.8,0.10,0.05
2025-12-31 20:16:15.703,0.0,7.8,0.09,0.05
2025-12-31 20:16:16.704,0.2,7.8,0.09,0.05
2025-12-31 20:16:17.706,0.0,7.8,0.10,0.05
2025-12-31 20:16:18.707,0.1,7.8,0.10,0.05
2025-12-31 20:16:19.709,0.2,7.8,0.09,0.05
2025-12-31 20:16:20.710,0.1,7.8,0.09,0.05
2025-12-31 20:16:21.712,0.1,7.8,0.10,0.05
2025-12-31 20:16:22.713,0.2,7.8,0.10,0.05
2025-12-31 20:16:23.714,0.2,7.8,0.09,0.05
2025-12-31 20:16:24.716,0.2,7.8,0.09,0.05
2025-12-31 20:16:25.717,0.1,7.8,0.10,0.06
2025-12-31 20:16:26.718,0.1,7.8,0.09,0.05
2025-12-31 20:16:27.720,0.2,7.8,0.09,0.05
